# Created At: Thu Sep 25 2025 09:26:39 GMT+0100 (British Summer Time)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?diseases=PATO%3A0000461&genes=LDHB%2CPDHB%2CGSR%2CPDP1%2CFOXM1&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: normal
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
kidney,alpha-beta T cell,7715,0.12%,PDHB,1.8026349486155249,0.15499037211139882,531
kidney,alpha-beta T cell,7715,0.04%,GSR,1.7390156011471802,0.13127699453756655,174
kidney,alpha-beta T cell,7715,0.02%,PDP1,1.7509436356393915,0.13572303173982236,95
kidney,alpha-beta T cell,7715,0.00%,FOXM1,1.7302963733673096,0.12802700300630793,8
kidney,mature alpha-beta T cell,7713,0.98%,LDHB,2.217357142081015,0.30957328365082415,4314
kidney,mature alpha-beta T cell,7713,0.12%,PDHB,1.8026349486155249,0.15499037211139882,531
kidney,mature alpha-beta T cell,7713,0.04%,GSR,1.7390156011471802,0.13127699453756655,174
kidney,mature alpha-beta T cell,7713,0.02%,PDP1,1.7509436356393915,0.13572303173982236,95
kidney,mature alpha-beta T cell,7713,0.00%,FOXM1,1.7302963733673096,0.12802700300630793,8
kidney,memory T cell,229,0.03%,LDHB,2.0165427635455955,0.23472204153718368,116
kidney,memory T cell,229,0.00%,PDHB,1.6514783223470053,0.09864848408314485,15
kidney,memory T cell,229,0.00%,GSR,1.5497798919677734,0.06074156780348989,6
kidney,memory T cell,229,0.00%,PDP1,1.592958927154541,0.07683605486447531,3
kidney,memory T cell,229,,FOXM1,,,
kidney,precursor B cell,77,0.01%,LDHB,1.992701873779297,0.22583562501105298,50
kidney,precursor B cell,77,0.00%,PDHB,1.736933708190918,0.13050099296407175,4
kidney,precursor B cell,77,,GSR,,,
kidney,precursor B cell,77,,PDP1,,,
kidney,precursor B cell,77,0.00%,FOXM1,2.093702554702759,0.2634824632334024,1
kidney,myeloid lineage restricted progenitor cell,85,0.01%,LDHB,2.144055859795932,0.2822510766077995,58
kidney,myeloid lineage restricted progenitor cell,85,0.00%,PDHB,2.2244410514831543,0.31221372912907003,2
kidney,myeloid lineage restricted progenitor cell,85,0.00%,GSR,1.780289649963379,0.14666141991329526,1
kidney,myeloid lineage restricted progenitor cell,85,,PDP1,,,
kidney,myeloid lineage restricted progenitor cell,85,,FOXM1,,,
kidney,mononuclear cell,44559,3.88%,LDHB,2.046169704861111,0.24576514200472882,17064
kidney,mononuclear cell,44559,0.47%,PDHB,1.7563111238271791,0.13772370101866754,2065
kidney,mononuclear cell,44559,0.25%,GSR,1.788311264024252,0.14965138398156386,1103
kidney,mononuclear cell,44559,0.13%,PDP1,1.7553033926381185,0.13734808084760225,586
kidney,mononuclear cell,44559,0.02%,FOXM1,1.8408544697892775,0.16923625755898583,109
kidney,lymphocyte of B lineage,3503,0.27%,LDHB,1.9620991938164893,0.21442882922317894,1175
kidney,lymphocyte of B lineage,3503,0.04%,PDHB,1.7427602767944337,0.13267277916989148,160
kidney,lymphocyte of B lineage,3503,0.01%,GSR,1.849169413248698,0.1723355567754139,45
kidney,lymphocyte of B lineage,3503,0.01%,PDP1,1.7361750793457031,0.13021822281692538,25
kidney,lymphocyte of B lineage,3503,0.00%,FOXM1,1.7509862581888835,0.13573891880326275,6
kidney,endo-epithelial cell,4731,0.18%,LDHB,2.1999798765276917,0.30309610845703977,808
kidney,endo-epithelial cell,4731,0.03%,PDHB,2.166408061981201,0.2905826020182049,128
kidney,endo-epithelial cell,4731,0.09%,GSR,2.0843858110143785,0.26000975454284075,376
kidney,endo-epithelial cell,4731,0.02%,PDP1,2.1033217739051495,0.2670679161811122,71
kidney,endo-epithelial cell,4731,0.02%,FOXM1,2.203698360558712,0.3044821304666765,66
kidney,epithelial cell of distal tubule,69072,6.81%,LDHB,2.4001698993652916,0.37771462918965476,29935
kidney,epithelial cell of distal tubule,69072,0.58%,PDHB,1.754977275630109,0.13722652449639908,2569
kidney,epithelial cell of distal tubule,69072,0.60%,GSR,1.7642157599217572,0.14067006289997636,2652
kidney,epithelial cell of distal tubule,69072,0.11%,PDP1,1.7518069618626644,0.1360448266263865,494
kidney,epithelial cell of distal tubule,69072,0.01%,FOXM1,1.8020815727038262,0.1547841076265123,39
kidney,connective tissue cell,42245,2.80%,LDHB,2.2079845005988146,0.3060797397027009,12316
kidney,connective tissue cell,42245,0.32%,PDHB,1.995903510551948,0.22702899816977512,1386
kidney,connective tissue cell,42245,0.35%,GSR,2.128815209173387,0.2765702999719954,1550
kidney,connective tissue cell,42245,0.11%,PDP1,2.011157153612114,0.23271461758676398,502
kidney,connective tissue cell,42245,0.11%,FOXM1,2.2442779844371272,0.3196077169608128,503
kidney,mature T cell,8599,1.07%,LDHB,2.1962672131365863,0.3017122560237587,4693
kidney,mature T cell,8599,0.13%,PDHB,1.7916817088346466,0.1509076783882366,587
kidney,mature T cell,8599,0.05%,GSR,1.7424517852332204,0.13255779250057628,203
kidney,mature T cell,8599,0.02%,PDP1,1.7580200477882668,0.13836068270343577,108
kidney,mature T cell,8599,0.00%,FOXM1,1.7302963733673096,0.12802700300630793,8
kidney,vein endothelial cell,1812,0.09%,LDHB,1.995348740538819,0.22682221404966899,417
kidney,vein endothelial cell,1812,0.02%,PDHB,1.7529754638671875,0.13648037226355017,86
kidney,vein endothelial cell,1812,0.00%,GSR,1.7944861191969652,0.1519529899866732,13
kidney,vein endothelial cell,1812,0.00%,PDP1,1.674308967590332,0.10715834362199984,20
kidney,vein endothelial cell,1812,0.00%,FOXM1,1.8362629413604736,0.1675248183253881,2
kidney,hematopoietic precursor cell,154,0.03%,LDHB,2.1928800616348,0.3004497343906722,114
kidney,hematopoietic precursor cell,154,0.00%,PDHB,1.8786773681640625,0.1833343064354576,5
kidney,hematopoietic precursor cell,154,0.00%,GSR,1.780289649963379,0.14666141991329526,1
kidney,hematopoietic precursor cell,154,0.00%,PDP1,1.674572467803955,0.10725656028572056,1
kidney,hematopoietic precursor cell,154,,FOXM1,,,
kidney,precursor cell,9863,1.32%,LDHB,2.240843336048067,0.31832749141112976,5794
kidney,precursor cell,9863,0.10%,PDHB,1.8228670756022136,0.16253166395812507,432
kidney,precursor cell,9863,0.03%,GSR,1.7630674780868902,0.1402420540977025,123
kidney,precursor cell,9863,0.02%,PDP1,1.7511966011740945,0.1358173217235504,88
kidney,precursor cell,9863,0.01%,FOXM1,2.072736279717807,0.25566752619271144,29
kidney,perivascular cell,26511,1.31%,LDHB,2.2229955770358942,0.31167494521025885,5753
kidney,perivascular cell,26511,0.18%,PDHB,2.0803993062362767,0.2585238308928057,797
kidney,perivascular cell,26511,0.26%,GSR,2.22027912489102,0.31066241902229846,1147
kidney,perivascular cell,26511,0.08%,PDP1,2.080582250184366,0.258592021138203,339
kidney,perivascular cell,26511,0.10%,FOXM1,2.2691889878345712,0.3288930059933754,446
kidney,mast cell,295,0.04%,LDHB,2.2925784360071657,0.33761115287528565,157
kidney,mast cell,295,0.00%,PDHB,1.9490382671356201,0.20956051953167038,16
kidney,mast cell,295,0.00%,GSR,1.7932423485649958,0.15148938883726168,18
kidney,mast cell,295,0.00%,PDP1,2.079777717590332,0.25829214089843366,7
kidney,mast cell,295,,FOXM1,,,
kidney,podocyte,8309,0.70%,LDHB,1.9917516760994807,0.22548144979159673,3081
kidney,podocyte,8309,0.28%,PDHB,1.7210156489941646,0.12456772009982166,1221
kidney,podocyte,8309,0.03%,GSR,1.8745533711201436,0.18179713413005985,148
kidney,podocyte,8309,0.02%,PDP1,1.6459774638331213,0.09659810255439893,86
kidney,podocyte,8309,0.00%,FOXM1,1.5557445287704468,0.06296481733717846,2
kidney,taste receptor cell,4728,0.18%,LDHB,2.194809661296584,0.3011689703961812,805
kidney,taste receptor cell,4728,0.03%,PDHB,2.166408061981201,0.2905826020182049,128
kidney,taste receptor cell,4728,0.09%,GSR,2.0843858110143785,0.26000975454284075,376
kidney,taste receptor cell,4728,0.02%,PDP1,2.1033217739051495,0.2670679161811122,71
kidney,taste receptor cell,4728,0.02%,FOXM1,2.203698360558712,0.3044821304666765,66
kidney,epithelial cell,331319,38.27%,LDHB,2.6372010552826577,0.46606525711502256,168154
kidney,epithelial cell,331319,4.73%,PDHB,1.8812014987598131,0.18427514698545663,20763
kidney,epithelial cell,331319,3.69%,GSR,1.8162915589302253,0.16008071600296922,16195
kidney,epithelial cell,331319,0.93%,PDP1,1.8477711257154166,0.17181436123423072,4106
kidney,epithelial cell,331319,0.12%,FOXM1,2.065010402513587,0.25278779462482803,529
kidney,urothelial cell,45,0.00%,LDHB,1.8488570126620205,0.17221911306196877,11
kidney,urothelial cell,45,,PDHB,,,
kidney,urothelial cell,45,,GSR,,,
kidney,urothelial cell,45,,PDP1,,,
kidney,urothelial cell,45,,FOXM1,,,
kidney,kidney collecting duct epithelial cell,37790,3.06%,LDHB,2.0953230236473916,0.26408647433159654,13437
kidney,kidney collecting duct epithelial cell,37790,0.27%,PDHB,1.6789335904756915,0.10888211843235422,1193
kidney,kidney collecting duct epithelial cell,37790,0.58%,GSR,1.7401913027220135,0.13171522373147715,2528
kidney,kidney collecting duct epithelial cell,37790,0.16%,PDP1,1.692814258670388,0.11405597731296761,683
kidney,kidney collecting duct epithelial cell,37790,0.00%,FOXM1,1.7842769622802734,0.14814764456409601,12
kidney,kidney collecting duct intercalated cell,14846,1.44%,LDHB,2.0924082277701106,0.2630000178063546,6340
kidney,kidney collecting duct intercalated cell,14846,0.16%,PDHB,1.6758441563070257,0.10773056749940063,685
kidney,kidney collecting duct intercalated cell,14846,0.15%,GSR,1.7674700219803097,0.14188305152669956,638
kidney,kidney collecting duct intercalated cell,14846,0.08%,PDP1,1.7208454178040287,0.12450426838824061,332
kidney,kidney collecting duct intercalated cell,14846,0.00%,FOXM1,1.7426513671875,0.13263218437077126,5
kidney,kidney collecting duct alpha-intercalated cell,376,0.06%,LDHB,2.0888083150067667,0.2616581918683802,254
kidney,kidney collecting duct alpha-intercalated cell,376,0.00%,PDHB,1.5108174324035644,0.04621876064469301,20
kidney,kidney collecting duct alpha-intercalated cell,376,0.00%,GSR,1.6965337991714478,0.11544239310961937,8
kidney,kidney collecting duct alpha-intercalated cell,376,0.00%,PDP1,1.8850281238555908,0.18570147732898662,2
kidney,kidney collecting duct alpha-intercalated cell,376,,FOXM1,,,
kidney,kidney outer medulla collecting duct intercalated cell,62,0.01%,LDHB,2.0937150435014202,0.2634871182889773,55
kidney,kidney outer medulla collecting duct intercalated cell,62,,PDHB,,,
kidney,kidney outer medulla collecting duct intercalated cell,62,0.00%,GSR,1.5626875162124634,0.06555273578108953,1
kidney,kidney outer medulla collecting duct intercalated cell,62,0.00%,PDP1,1.7297711372375488,0.12783122730039342,3
kidney,kidney outer medulla collecting duct intercalated cell,62,,FOXM1,,,
kidney,kidney collecting duct principal cell,22899,1.61%,LDHB,2.095977298797123,0.26433034784303855,7056
kidney,kidney collecting duct principal cell,22899,0.11%,PDHB,1.6824166955225972,0.11018040564203825,502
kidney,kidney collecting duct principal cell,22899,0.43%,GSR,1.731459170880305,0.128460422360087,1885
kidney,kidney collecting duct principal cell,22899,0.08%,PDP1,1.6665618024553572,0.10427067722359964,350
kidney,kidney collecting duct principal cell,22899,0.00%,FOXM1,1.814009530203683,0.1592301161307565,7
kidney,kidney cortex collecting duct epithelial cell,45,0.01%,LDHB,2.4334506523318407,0.3901196457835439,41
kidney,kidney cortex collecting duct epithelial cell,45,0.00%,PDHB,1.740221341451009,0.1317264203210502,6
kidney,kidney cortex collecting duct epithelial cell,45,0.00%,GSR,1.5514749526977538,0.061373382128850594,5
kidney,kidney cortex collecting duct epithelial cell,45,0.00%,PDP1,1.5748361349105835,0.07008099320046002,1
kidney,kidney cortex collecting duct epithelial cell,45,,FOXM1,,,
kidney,epithelial cell of proximal tubule,109429,15.70%,LDHB,2.8523647203410722,0.5462650301830899,68959
kidney,epithelial cell of proximal tubule,109429,1.85%,PDHB,1.8567020178604408,0.1751432482149013,8122
kidney,epithelial cell of proximal tubule,109429,1.56%,GSR,1.8522053491871544,0.17346716686044983,6874
kidney,epithelial cell of proximal tubule,109429,0.24%,PDP1,1.8178591260723038,0.16066500856477106,1071
kidney,epithelial cell of proximal tubule,109429,0.02%,FOXM1,1.8453934498322315,0.1709281099881893,78
kidney,epithelial cell of proximal tubule segment 1,471,0.10%,LDHB,2.9556477864583335,0.5847626011467083,438
kidney,epithelial cell of proximal tubule segment 1,471,0.02%,PDHB,1.7692462551978327,0.14254512196002592,93
kidney,epithelial cell of proximal tubule segment 1,471,0.01%,GSR,1.8119271018288352,0.15845391498616293,22
kidney,epithelial cell of proximal tubule segment 1,471,0.00%,PDP1,1.6194572448730469,0.08671299699191472,10
kidney,epithelial cell of proximal tubule segment 1,471,,FOXM1,,,
kidney,epithelial cell of proximal tubule segment 3,660,0.14%,LDHB,3.050660374502957,0.6201774468536719,613
kidney,epithelial cell of proximal tubule segment 3,660,0.02%,PDHB,1.7806151673033996,0.14678275274517605,91
kidney,epithelial cell of proximal tubule segment 3,660,0.01%,GSR,1.9106387514056582,0.19524754319047197,33
kidney,epithelial cell of proximal tubule segment 3,660,0.00%,PDP1,1.7198469979422433,0.1241321189069604,21
kidney,epithelial cell of proximal tubule segment 3,660,,FOXM1,,,
kidney,kidney proximal convoluted tubule epithelial cell,1238,0.26%,LDHB,2.8053659539473683,0.5287467823960816,1140
kidney,kidney proximal convoluted tubule epithelial cell,1238,0.02%,PDHB,1.8540364583333333,0.17414969166289052,105
kidney,kidney proximal convoluted tubule epithelial cell,1238,0.02%,GSR,1.8871710205078125,0.18650021732614108,75
kidney,kidney proximal convoluted tubule epithelial cell,1238,0.00%,PDP1,1.7179629802703857,0.12342987306216043,8
kidney,kidney proximal convoluted tubule epithelial cell,1238,,FOXM1,,,
kidney,columnar/cuboidal epithelial cell,157250,19.99%,LDHB,2.72453084970111,0.49861643016061735,87825
kidney,columnar/cuboidal epithelial cell,157250,2.40%,PDHB,1.8739474043391569,0.18157126700556775,10532
kidney,columnar/cuboidal epithelial cell,157250,2.23%,GSR,1.8260372386259192,0.16371330564014855,9792
kidney,columnar/cuboidal epithelial cell,157250,0.47%,PDP1,1.8213172235083857,0.16195397447611923,2072
kidney,columnar/cuboidal epithelial cell,157250,0.02%,FOXM1,1.845331045297476,0.17090484941803472,91
kidney,renal intercalated cell,21851,2.43%,LDHB,2.379762191736793,0.37010789168497105,10695
kidney,renal intercalated cell,21851,0.42%,PDHB,2.010328083892674,0.23240559141666858,1853
kidney,renal intercalated cell,21851,0.20%,GSR,1.832692969878974,0.1661941526546857,865
kidney,renal intercalated cell,21851,0.14%,PDP1,1.921775954331809,0.19939880705301963,615
kidney,renal intercalated cell,21851,0.00%,FOXM1,1.8810612360636394,0.1842228656841505,6
kidney,renal beta-intercalated cell,784,0.08%,LDHB,2.14776825486568,0.2836348290273911,342
kidney,renal beta-intercalated cell,784,0.01%,PDHB,1.7186770316882012,0.12369602748768661,39
kidney,renal beta-intercalated cell,784,0.00%,GSR,1.7433894475301106,0.1329072953007106,18
kidney,renal beta-intercalated cell,784,0.00%,PDP1,1.656429926554362,0.10049413740776676,18
kidney,renal beta-intercalated cell,784,,FOXM1,,,
kidney,renal alpha-intercalated cell,3159,0.31%,LDHB,2.212769794879354,0.3078634029213907,1378
kidney,renal alpha-intercalated cell,3159,0.05%,PDHB,1.6928412761163274,0.11406604775414841,218
kidney,renal alpha-intercalated cell,3159,0.02%,GSR,1.747652530670166,0.1344963103433291,96
kidney,renal alpha-intercalated cell,3159,0.01%,PDP1,1.644751485188802,0.09614113316305677,45
kidney,renal alpha-intercalated cell,3159,,FOXM1,,,
kidney,renal principal cell,25837,1.84%,LDHB,2.0985553113779867,0.2652912722811669,8077
kidney,renal principal cell,25837,0.13%,PDHB,1.6726625184755068,0.10654464871518902,555
kidney,renal principal cell,25837,0.47%,GSR,1.7356148490775694,0.13000940344977993,2053
kidney,renal principal cell,25837,0.09%,PDP1,1.6709423065185547,0.10590345956023071,384
kidney,renal principal cell,25837,0.00%,FOXM1,1.814009530203683,0.1592301161307565,7
kidney,kidney connecting tubule principal cell,194,0.04%,LDHB,2.549434685559006,0.43335135566268407,161
kidney,kidney connecting tubule principal cell,194,0.00%,PDHB,1.5311683416366577,0.05380432720296768,16
kidney,kidney connecting tubule principal cell,194,0.00%,GSR,1.6154258251190186,0.0852103318029414,16
kidney,kidney connecting tubule principal cell,194,0.00%,PDP1,1.5979030927022297,0.07867893551455135,6
kidney,kidney connecting tubule principal cell,194,,FOXM1,,,
kidney,endothelial cell,32770,1.34%,LDHB,2.1029348089243145,0.2669236794502504,5873
kidney,endothelial cell,32770,0.33%,PDHB,1.9312500671638584,0.20293017327577545,1454
kidney,endothelial cell,32770,0.18%,GSR,1.8820429331924577,0.18458878195970488,769
kidney,endothelial cell,32770,0.15%,PDP1,1.893179581516473,0.18873983910070688,645
kidney,endothelial cell,32770,0.04%,FOXM1,2.2591510641163794,0.32515148576943337,174
kidney,endothelial cell of vascular tree,7267,0.24%,LDHB,1.9818662764105288,0.2217967811393601,1059
kidney,endothelial cell of vascular tree,7267,0.07%,PDHB,1.8885938067768895,0.18703054448836598,301
kidney,endothelial cell of vascular tree,7267,0.04%,GSR,2.079704370391503,0.2582648015765287,178
kidney,endothelial cell of vascular tree,7267,0.03%,PDP1,1.978009458448066,0.22035919675321208,122
kidney,endothelial cell of vascular tree,7267,0.02%,FOXM1,2.269987001523867,0.3291904563866346,91
kidney,capillary endothelial cell,1280,0.07%,LDHB,1.9091207438911604,0.19468172340791112,321
kidney,capillary endothelial cell,1280,0.02%,PDHB,1.7782789937565835,0.1459119710160611,89
kidney,capillary endothelial cell,1280,0.00%,GSR,1.8107220042835583,0.1580047287835118,11
kidney,capillary endothelial cell,1280,0.01%,PDP1,1.855089505513509,0.17454220284667768,24
kidney,capillary endothelial cell,1280,0.00%,FOXM1,1.890829086303711,0.18786371913588887,2
kidney,peritubular capillary endothelial cell,67,0.00%,LDHB,1.860498046875,0.17655817422224926,15
kidney,peritubular capillary endothelial cell,67,0.00%,PDHB,1.6353247165679932,0.09262741394866802,2
kidney,peritubular capillary endothelial cell,67,,GSR,,,
kidney,peritubular capillary endothelial cell,67,0.00%,PDP1,1.8120441436767578,0.15849754098426214,1
kidney,peritubular capillary endothelial cell,67,,FOXM1,,,
kidney,glomerular capillary endothelial cell,362,0.01%,LDHB,1.7942044658045615,0.15184800693505762,62
kidney,glomerular capillary endothelial cell,362,0.01%,PDHB,1.7145498820713587,0.12215768009711366,28
kidney,glomerular capillary endothelial cell,362,0.00%,GSR,2.0181705951690674,0.23532879698894654,2
kidney,glomerular capillary endothelial cell,362,0.00%,PDP1,1.7262107849121093,0.12650414705910318,5
kidney,glomerular capillary endothelial cell,362,0.00%,FOXM1,1.408836007118225,0.008206361279671061,1
kidney,endothelial cell of arteriole,143,0.00%,LDHB,1.8553156852722168,0.17462650874152302,12
kidney,endothelial cell of arteriole,143,0.00%,PDHB,1.788441777229309,0.14970003127256964,2
kidney,endothelial cell of arteriole,143,,GSR,,,
kidney,endothelial cell of arteriole,143,0.00%,PDP1,1.6498703956604004,0.09804914796688752,2
kidney,endothelial cell of arteriole,143,,FOXM1,,,
kidney,vasa recta descending limb cell,732,0.04%,LDHB,2.0792454545215895,0.2580937459821076,186
kidney,vasa recta descending limb cell,732,0.01%,PDHB,1.7296416759490967,0.12778297209916256,32
kidney,vasa recta descending limb cell,732,0.00%,GSR,1.7177513667515345,0.12335099656512086,7
kidney,vasa recta descending limb cell,732,0.00%,PDP1,1.6613054275512695,0.10231142413895791,6
kidney,vasa recta descending limb cell,732,0.00%,FOXM1,1.9858661890029907,0.22328770239746593,1
kidney,vasa recta ascending limb cell,1080,0.05%,LDHB,1.92779541015625,0.20164248974443671,231
kidney,vasa recta ascending limb cell,1080,0.01%,PDHB,1.7668027524594907,0.14163433451339533,54
kidney,vasa recta ascending limb cell,1080,0.00%,GSR,1.8840099970499675,0.18532198231181757,6
kidney,vasa recta ascending limb cell,1080,0.00%,PDP1,1.6798819133213587,0.10923559482901779,14
kidney,vasa recta ascending limb cell,1080,0.00%,FOXM1,1.6866596937179565,0.1117619342533103,1
kidney,kidney capillary endothelial cell,3820,0.14%,LDHB,1.9386265863107497,0.20567968565953376,607
kidney,kidney capillary endothelial cell,3820,0.03%,PDHB,1.7528883146759648,0.13644788840826158,149
kidney,kidney capillary endothelial cell,3820,0.01%,GSR,1.9598264507218903,0.21358169046311284,51
kidney,kidney capillary endothelial cell,3820,0.01%,PDP1,1.8272025496871382,0.1641476618900205,54
kidney,kidney capillary endothelial cell,3820,0.00%,FOXM1,1.6937872568766277,0.11441865116552014,3
kidney,endothelial cell of lymphatic vessel,14,0.00%,LDHB,1.4747822284698486,0.03278705424035694,2
kidney,endothelial cell of lymphatic vessel,14,0.00%,PDHB,1.4365490674972534,0.018536084715160567,1
kidney,endothelial cell of lymphatic vessel,14,,GSR,,,
kidney,endothelial cell of lymphatic vessel,14,0.00%,PDP1,1.5651891231536865,0.06648518089879622,1
kidney,endothelial cell of lymphatic vessel,14,,FOXM1,,,
kidney,glomerular endothelial cell,984,0.05%,LDHB,1.8497178819444444,0.17253999215218563,207
kidney,glomerular endothelial cell,984,0.02%,PDHB,1.7329800254420231,0.129027303346643,76
kidney,glomerular endothelial cell,984,0.00%,GSR,1.7056305625221946,0.1188331066679971,11
kidney,glomerular endothelial cell,984,0.00%,PDP1,1.6699567682602827,0.1055361115480008,17
kidney,glomerular endothelial cell,984,0.00%,FOXM1,1.408836007118225,0.008206361279671061,1
kidney,kidney distal convoluted tubule epithelial cell,15732,1.15%,LDHB,2.1891616800192573,0.29906375055522283,5063
kidney,kidney distal convoluted tubule epithelial cell,15732,0.13%,PDHB,1.6914583347711463,0.11355057232747791,566
kidney,kidney distal convoluted tubule epithelial cell,15732,0.23%,GSR,1.7801239710696997,0.14659966501768296,1007
kidney,kidney distal convoluted tubule epithelial cell,15732,0.03%,PDP1,1.7553715328518436,0.1373734793259005,139
kidney,kidney distal convoluted tubule epithelial cell,15732,0.00%,FOXM1,1.9459088643391926,0.208394070753974,6
kidney,epithelial cell of early distal convoluted tubule,227,0.04%,LDHB,2.331614891258446,0.35216154107249575,185
kidney,epithelial cell of early distal convoluted tubule,227,0.00%,PDHB,1.5527976353963215,0.06186639684040699,9
kidney,epithelial cell of early distal convoluted tubule,227,0.00%,GSR,1.8867851893107097,0.18635640320008118,3
kidney,epithelial cell of early distal convoluted tubule,227,0.00%,PDP1,1.7971967458724976,0.15296334479816484,1
kidney,epithelial cell of early distal convoluted tubule,227,,FOXM1,,,
kidney,kidney loop of Henle ascending limb epithelial cell,53287,5.65%,LDHB,2.4431412770907186,0.39373171432838305,24824
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.46%,PDHB,1.773161514945652,0.14400448984722194,2001
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.37%,GSR,1.7544771977108662,0.13704012622311845,1645
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.08%,PDP1,1.7504112566021126,0.13552459359756275,355
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.01%,FOXM1,1.7759311560428503,0.14503684160333738,33
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.39%,LDHB,2.275679531890744,0.33131228138660707,1707
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.03%,PDHB,1.6614080042272181,0.10234965841113822,143
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.05%,GSR,1.6823322603487856,0.11014893340541868,211
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.01%,PDP1,1.7886396554800181,0.14977378810692019,26
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.00%,FOXM1,1.6485376358032227,0.09755237711075404,3
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,5.18%,LDHB,2.4535119868091555,0.39759727669342104,22762
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.40%,PDHB,1.7930765076715756,0.15142757355811548,1774
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.32%,GSR,1.7674836964882208,0.14188814854171364,1422
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.07%,PDP1,1.7545044337821543,0.13705027815437495,311
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.01%,FOXM1,1.7886704762776693,0.14978527620355922,30
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,0.25%,LDHB,2.6969998073150223,0.4883545518314295,1115
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,0.01%,PDHB,1.6316025473854758,0.09124001834133906,22
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,0.00%,GSR,1.6916746139526366,0.11363118789642244,5
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,,PDP1,,,
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,,FOXM1,,,
kidney,macula densa epithelial cell,53,0.01%,LDHB,2.433793385823568,0.3902473957372914,48
kidney,macula densa epithelial cell,53,0.00%,PDHB,1.537345051765442,0.056106624621545476,2
kidney,macula densa epithelial cell,53,,GSR,,,
kidney,macula densa epithelial cell,53,,PDP1,,,
kidney,macula densa epithelial cell,53,,FOXM1,,,
kidney,kidney epithelial cell,288294,35.03%,LDHB,2.6241478103375457,0.46119981070186694,153905
kidney,kidney epithelial cell,288294,4.05%,PDHB,1.8310730717898287,0.16559035433628666,17795
kidney,kidney epithelial cell,288294,3.39%,GSR,1.802261199961412,0.15485106161380058,14901
kidney,kidney epithelial cell,288294,0.74%,PDP1,1.811198817554582,0.15818245542765288,3252
kidney,kidney epithelial cell,288294,0.05%,FOXM1,1.749899769281324,0.1353339426015254,211
kidney,epithelial cell of nephron,267461,31.52%,LDHB,2.620593026824073,0.4598748061709709,138495
kidney,epithelial cell of nephron,267461,3.73%,PDHB,1.8482427955044864,0.1719901707048316,16383
kidney,epithelial cell of nephron,267461,3.15%,GSR,1.8128484647220415,0.15879734237167628,13833
kidney,epithelial cell of nephron,267461,0.71%,PDP1,1.8151506247991,0.15965544597246933,3111
kidney,epithelial cell of nephron,267461,0.04%,FOXM1,1.7658680162931744,0.1412859223946636,190
kidney,mesonephric nephron tubule epithelial cell,3513,0.70%,LDHB,2.3077745845228383,0.34327534186432673,3065
kidney,mesonephric nephron tubule epithelial cell,3513,0.10%,PDHB,1.6279194929077414,0.08986720228881719,461
kidney,mesonephric nephron tubule epithelial cell,3513,0.01%,GSR,1.5799835468160695,0.07199963158485342,29
kidney,mesonephric nephron tubule epithelial cell,3513,0.01%,PDP1,1.5525610787527901,0.06177822308149741,35
kidney,mesonephric nephron tubule epithelial cell,3513,0.01%,FOXM1,1.5689346878616899,0.06788129691825553,27
kidney,kidney cortex tubule cell,188958,23.36%,LDHB,2.697716955030785,0.48862186036628286,102648
kidney,kidney cortex tubule cell,188958,2.49%,PDHB,1.8279205450607972,0.16441528637957237,10938
kidney,kidney cortex tubule cell,188958,2.36%,GSR,1.8226632920201484,0.1624557059796616,10373
kidney,kidney cortex tubule cell,188958,0.39%,PDP1,1.7863618093297102,0.1489247472417301,1725
kidney,kidney cortex tubule cell,188958,0.03%,FOXM1,1.8281930391905739,0.16451685542174563,122
kidney,kidney connecting tubule epithelial cell,10457,0.85%,LDHB,2.229608209576452,0.3141397276770907,3754
