# Created At: Thu Sep 25 2025 08:13:56 GMT+0100 (British Summer Time)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?diseases=PATO%3A0000461&genes=CTLA4%2CPDCD1%2CHAVCR2%2CLAG3%2CTOX&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: normal
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
cortex,radial glial cell,59069,0.03%,LAG3,1.6120707814286395,0.07679697293779345,41
cortex,radial glial cell,59069,2.46%,TOX,1.7690783206314644,0.1302202212228049,3674
cortex,fibroblast,17,,CTLA4,,,
cortex,fibroblast,17,,PDCD1,,,
cortex,fibroblast,17,,HAVCR2,,,
cortex,fibroblast,17,,LAG3,,,
cortex,fibroblast,17,,TOX,,,
cortex,glioblast,8960,,CTLA4,,,
cortex,glioblast,8960,,PDCD1,,,
cortex,glioblast,8960,0.02%,HAVCR2,1.6116806030273438,0.07666421117543669,30
cortex,glioblast,8960,0.00%,LAG3,1.450888991355896,0.021953397694217884,1
cortex,glioblast,8960,1.73%,TOX,1.853082204693533,0.15880330951231592,2590
cortex,erythrocyte,83,,CTLA4,,,
cortex,erythrocyte,83,,PDCD1,,,
cortex,erythrocyte,83,,HAVCR2,,,
cortex,erythrocyte,83,,LAG3,,,
cortex,erythrocyte,83,,TOX,,,
embryo,aggregated,277356,0.00%,CTLA4,2.0160579681396484,0.21425730057050116,9
embryo,aggregated,277356,0.00%,PDCD1,2.084265391031901,0.23746549876629847,6
embryo,aggregated,277356,0.81%,HAVCR2,2.183862838506805,0.2713544393357807,2241
embryo,aggregated,277356,0.43%,LAG3,2.092201521174433,0.24016583948356154,1191
embryo,aggregated,277356,8.43%,TOX,2.1121787292655294,0.24696326687660722,23391
embryo,cell,277356,0.00%,CTLA4,2.0160579681396484,0.21425730057050116,9
embryo,cell,277356,0.00%,PDCD1,2.084265391031901,0.23746549876629847,6
embryo,cell,277356,0.81%,HAVCR2,2.183862838506805,0.2713544393357807,2241
embryo,cell,277356,0.43%,LAG3,2.092201521174433,0.24016583948356154,1191
embryo,cell,277356,8.43%,TOX,2.1121787292655294,0.24696326687660722,23391
embryo,stem cell,44591,0.00%,CTLA4,1.961363156636556,0.19564689173492952,6
embryo,stem cell,44591,0.00%,PDCD1,1.607839822769165,0.07535735063623805,1
embryo,stem cell,44591,0.06%,HAVCR2,1.8756464494977678,0.1664809997599364,175
embryo,stem cell,44591,0.02%,LAG3,2.1979748909933523,0.27615619400073355,57
embryo,stem cell,44591,0.10%,TOX,2.1519996108164205,0.26051268528557375,271
embryo,interneuron,8250,,CTLA4,,,
embryo,interneuron,8250,,PDCD1,,,
embryo,interneuron,8250,0.01%,HAVCR2,1.6815301259358724,0.10043114888988229,15
embryo,interneuron,8250,0.00%,LAG3,1.5224536259969075,0.04630391783015859,3
embryo,interneuron,8250,0.83%,TOX,1.9747124165490664,0.2001890992642503,2303
embryo,mononuclear phagocyte,2653,,CTLA4,,,
embryo,mononuclear phagocyte,2653,0.00%,PDCD1,2.5493593215942383,0.3957179537403624,2
embryo,mononuclear phagocyte,2653,0.20%,HAVCR2,2.4671232950621547,0.3677363951113788,543
embryo,mononuclear phagocyte,2653,0.01%,LAG3,2.5185980796813965,0.38525116040923374,16
embryo,mononuclear phagocyte,2653,0.01%,TOX,2.1794791588416467,0.26986285231809504,26
embryo,macroglial cell,125,,CTLA4,,,
embryo,macroglial cell,125,,PDCD1,,,
embryo,macroglial cell,125,,HAVCR2,,,
embryo,macroglial cell,125,,LAG3,,,
embryo,macroglial cell,125,0.01%,TOX,2.298646926879883,0.3104107730854743,14
embryo,secretory cell,50505,,CTLA4,,,
embryo,secretory cell,50505,,PDCD1,,,
embryo,secretory cell,50505,0.02%,HAVCR2,2.3693698120117186,0.33447488026793015,50
embryo,secretory cell,50505,0.03%,LAG3,2.323304557800293,0.31880075706630434,80
embryo,secretory cell,50505,1.39%,TOX,2.4233323473685924,0.35283612546097054,3843
embryo,leukocyte,2664,,CTLA4,,,
embryo,leukocyte,2664,0.00%,PDCD1,2.5493593215942383,0.3957179537403624,2
embryo,leukocyte,2664,0.20%,HAVCR2,2.4684724246754364,0.36819544877634897,544
embryo,leukocyte,2664,0.01%,LAG3,2.5185980796813965,0.38525116040923374,16
embryo,leukocyte,2664,0.01%,TOX,2.1931194729275174,0.2745040936864707,27
embryo,myeloid cell,2668,,CTLA4,,,
embryo,myeloid cell,2668,0.00%,PDCD1,2.5493593215942383,0.3957179537403624,2
embryo,myeloid cell,2668,0.20%,HAVCR2,2.4671232950621547,0.3677363951113788,543
embryo,myeloid cell,2668,0.01%,LAG3,2.5185980796813965,0.38525116040923374,16
embryo,myeloid cell,2668,0.01%,TOX,2.1794791588416467,0.26986285231809504,26
embryo,myeloid leukocyte,2659,,CTLA4,,,
embryo,myeloid leukocyte,2659,0.00%,PDCD1,2.5493593215942383,0.3957179537403624,2
embryo,myeloid leukocyte,2659,0.20%,HAVCR2,2.4671232950621547,0.3677363951113788,543
embryo,myeloid leukocyte,2659,0.01%,LAG3,2.5185980796813965,0.38525116040923374,16
embryo,myeloid leukocyte,2659,0.01%,TOX,2.1794791588416467,0.26986285231809504,26
embryo,mononuclear cell,2657,,CTLA4,,,
embryo,mononuclear cell,2657,0.00%,PDCD1,2.5493593215942383,0.3957179537403624,2
embryo,mononuclear cell,2657,0.20%,HAVCR2,2.4684724246754364,0.36819544877634897,544
embryo,mononuclear cell,2657,0.01%,LAG3,2.5185980796813965,0.38525116040923374,16
embryo,mononuclear cell,2657,0.01%,TOX,2.1931194729275174,0.2745040936864707,27
embryo,hematopoietic cell,5339,,CTLA4,,,
embryo,hematopoietic cell,5339,0.00%,PDCD1,2.5493593215942383,0.3957179537403624,2
embryo,hematopoietic cell,5339,0.22%,HAVCR2,2.4584061686197916,0.36477031327462944,600
embryo,hematopoietic cell,5339,0.01%,LAG3,2.326928274972098,0.3200337599091419,28
embryo,hematopoietic cell,5339,0.03%,TOX,2.246116155310522,0.2925366985894218,79
embryo,connective tissue cell,1734,,CTLA4,,,
embryo,connective tissue cell,1734,,PDCD1,,,
embryo,connective tissue cell,1734,0.02%,HAVCR2,2.48662596482497,0.37437235650692374,52
embryo,connective tissue cell,1734,0.01%,LAG3,2.2838973999023438,0.3053921119064743,14
embryo,connective tissue cell,1734,0.01%,TOX,2.381908710186298,0.3387413548194208,39
embryo,hematopoietic precursor cell,306,,CTLA4,,,
embryo,hematopoietic precursor cell,306,,PDCD1,,,
embryo,hematopoietic precursor cell,306,,HAVCR2,,,
embryo,hematopoietic precursor cell,306,,LAG3,,,
embryo,hematopoietic precursor cell,306,,TOX,,,
embryo,precursor cell,89634,0.00%,CTLA4,1.961363156636556,0.19564689173492952,6
embryo,precursor cell,89634,0.00%,PDCD1,1.607839822769165,0.07535735063623805,1
embryo,precursor cell,89634,0.09%,HAVCR2,1.914596923828125,0.17973425416755787,250
embryo,precursor cell,89634,0.13%,LAG3,2.0045526304013648,0.2103425043911838,371
embryo,precursor cell,89634,2.72%,TOX,1.9663492028949463,0.1973434394840057,7539
embryo,GABAergic neuron,28971,,CTLA4,,,
embryo,GABAergic neuron,28971,,PDCD1,,,
embryo,GABAergic neuron,28971,0.01%,HAVCR2,2.4076803701895253,0.347510397363873,27
embryo,GABAergic neuron,28971,0.02%,LAG3,2.367428323496943,0.33381427108002754,46
embryo,GABAergic neuron,28971,0.79%,TOX,2.491015981898127,0.37586609988552505,2189
embryo,cerebral cortex GABAergic interneuron,13,,CTLA4,,,
embryo,cerebral cortex GABAergic interneuron,13,,PDCD1,,,
embryo,cerebral cortex GABAergic interneuron,13,,HAVCR2,,,
embryo,cerebral cortex GABAergic interneuron,13,,LAG3,,,
embryo,cerebral cortex GABAergic interneuron,13,0.00%,TOX,1.8953748941421509,0.17319378311967343,1
embryo,glutamatergic neuron,21534,,CTLA4,,,
embryo,glutamatergic neuron,21534,,PDCD1,,,
embryo,glutamatergic neuron,21534,0.01%,HAVCR2,2.324396548063859,0.31917231672051904,23
embryo,glutamatergic neuron,21534,0.01%,LAG3,2.2636076983283546,0.29848835575362004,34
embryo,glutamatergic neuron,21534,0.60%,TOX,2.33375588063029,0.3223569150526573,1654
embryo,epithelial cell,17792,0.00%,CTLA4,1.8493709564208984,0.15754052341348948,2
embryo,epithelial cell,17792,0.00%,PDCD1,2.0161242485046387,0.21427985306965677,2
embryo,epithelial cell,17792,0.13%,HAVCR2,2.1776919845888867,0.2692547499663319,347
embryo,epithelial cell,17792,0.03%,LAG3,2.1359381781684026,0.2550476362279001,90
embryo,epithelial cell,17792,0.22%,TOX,2.0733795932788945,0.2337615067217635,597
embryo,ependymal cell,837,0.00%,CTLA4,1.4220579862594604,0.012143385057922809,1
embryo,ependymal cell,837,,PDCD1,,,
embryo,ependymal cell,837,0.00%,HAVCR2,1.7208471298217773,0.11380911832424223,1
embryo,ependymal cell,837,,LAG3,,,
embryo,ependymal cell,837,0.07%,TOX,1.8478572344539141,0.15702546569787107,198
embryo,epidermal cell,1212,,CTLA4,,,
embryo,epidermal cell,1212,,PDCD1,,,
embryo,epidermal cell,1212,0.01%,HAVCR2,2.034525254193474,0.220540963208697,17
embryo,epidermal cell,1212,0.00%,LAG3,1.9805513381958009,0.20217584564874883,5
embryo,epidermal cell,1212,0.05%,TOX,2.2247215857872598,0.28525700103225116,130
embryo,endothelial cell,5129,0.00%,CTLA4,2.276684045791626,0.302937702331105,1
embryo,endothelial cell,5129,,PDCD1,,,
embryo,endothelial cell,5129,0.03%,HAVCR2,2.211774999445135,0.28085180686061845,88
embryo,endothelial cell,5129,0.01%,LAG3,2.205652509416853,0.2787685737460552,28
embryo,endothelial cell,5129,0.04%,TOX,2.17474609375,0.26825238372006477,100
embryo,cardiac endothelial cell,514,0.00%,CTLA4,2.276684045791626,0.302937702331105,1
embryo,cardiac endothelial cell,514,,PDCD1,,,
embryo,cardiac endothelial cell,514,,HAVCR2,,,
embryo,cardiac endothelial cell,514,,LAG3,,,
embryo,cardiac endothelial cell,514,0.00%,TOX,1.8497202736990792,0.15765938180575043,7
embryo,macrophage,2652,,CTLA4,,,
embryo,macrophage,2652,0.00%,PDCD1,2.5493593215942383,0.3957179537403624,2
embryo,macrophage,2652,0.20%,HAVCR2,2.4671232950621547,0.3677363951113788,543
embryo,macrophage,2652,0.01%,LAG3,2.5185980796813965,0.38525116040923374,16
embryo,macrophage,2652,0.01%,TOX,2.1794791588416467,0.26986285231809504,26
embryo,microglial cell,152,,CTLA4,,,
embryo,microglial cell,152,,PDCD1,,,
embryo,microglial cell,152,0.01%,HAVCR2,2.036614554268973,0.22125186662927152,35
embryo,microglial cell,152,0.00%,LAG3,1.387495517730713,0.0003831896754009873,1
embryo,microglial cell,152,0.01%,TOX,1.9935041728772616,0.20658316587487166,19
embryo,neuron,90124,,CTLA4,,,
embryo,neuron,90124,,PDCD1,,,
embryo,neuron,90124,0.06%,HAVCR2,2.2098124434308306,0.2801840292637097,164
embryo,neuron,90124,0.07%,LAG3,2.043793018047626,0.22369440445069758,208
embryo,neuron,90124,2.63%,TOX,2.1962504436490833,0.27556943505211834,7308
embryo,sensory neuron,7273,,CTLA4,,,
embryo,sensory neuron,7273,,PDCD1,,,
embryo,sensory neuron,7273,0.03%,HAVCR2,2.3255569248983305,0.31956714552967624,73
embryo,sensory neuron,7273,0.02%,LAG3,2.218396793712269,0.2831049327998027,44
embryo,sensory neuron,7273,0.10%,TOX,2.318737663565592,0.31724682961905837,283
embryo,cortical interneuron,4067,,CTLA4,,,
embryo,cortical interneuron,4067,,PDCD1,,,
embryo,cortical interneuron,4067,0.00%,HAVCR2,1.6772140502929687,0.09896256475781796,10
embryo,cortical interneuron,4067,0.00%,LAG3,1.5224536259969075,0.04630391783015859,3
embryo,cortical interneuron,4067,0.55%,TOX,1.9988965549544184,0.20841797309507432,1522
embryo,inhibitory interneuron,4194,,CTLA4,,,
embryo,inhibitory interneuron,4194,,PDCD1,,,
embryo,inhibitory interneuron,4194,0.00%,HAVCR2,1.6901622772216798,0.10336831715401093,5
embryo,inhibitory interneuron,4194,,LAG3,,,
embryo,inhibitory interneuron,4194,0.28%,TOX,1.927541123021899,0.1841386360901757,782
embryo,peripheral nervous system neuron,2688,,CTLA4,,,
embryo,peripheral nervous system neuron,2688,,PDCD1,,,
embryo,peripheral nervous system neuron,2688,,HAVCR2,,,
embryo,peripheral nervous system neuron,2688,0.00%,LAG3,1.6443072727748327,0.08776573335381758,7
embryo,peripheral nervous system neuron,2688,0.00%,TOX,1.6166570451524522,0.07835749103050287,9
embryo,forebrain neuroblast,4039,,CTLA4,,,
embryo,forebrain neuroblast,4039,,PDCD1,,,
embryo,forebrain neuroblast,4039,0.00%,HAVCR2,1.6772140502929687,0.09896256475781796,10
embryo,forebrain neuroblast,4039,0.00%,LAG3,1.5224536259969075,0.04630391783015859,3
embryo,forebrain neuroblast,4039,0.55%,TOX,1.999032914011102,0.20846437050871514,1520
embryo,professional antigen presenting cell,2653,,CTLA4,,,
embryo,professional antigen presenting cell,2653,0.00%,PDCD1,2.5493593215942383,0.3957179537403624,2
embryo,professional antigen presenting cell,2653,0.20%,HAVCR2,2.4671232950621547,0.3677363951113788,543
embryo,professional antigen presenting cell,2653,0.01%,LAG3,2.5185980796813965,0.38525116040923374,16
embryo,professional antigen presenting cell,2653,0.01%,TOX,2.1794791588416467,0.26986285231809504,26
embryo,neural cell,114321,,CTLA4,,,
embryo,neural cell,114321,,PDCD1,,,
embryo,neural cell,114321,0.24%,HAVCR2,2.0062725083993005,0.21092770857800283,679
embryo,neural cell,114321,0.19%,LAG3,2.1139777827308994,0.24757541123888727,517
embryo,neural cell,114321,5.50%,TOX,2.159432965196303,0.2630419519605577,15257
embryo,glial cell,2770,,CTLA4,,,
embryo,glial cell,2770,,PDCD1,,,
embryo,glial cell,2770,0.02%,HAVCR2,2.069739023844401,0.2325227697427288,48
embryo,glial cell,2770,0.10%,LAG3,2.2093546250287224,0.2800282523736988,272
embryo,glial cell,2770,0.09%,TOX,2.0645919307585685,0.23077142434067602,248
embryo,astrocyte,48,,CTLA4,,,
embryo,astrocyte,48,,PDCD1,,,
embryo,astrocyte,48,,HAVCR2,,,
embryo,astrocyte,48,,LAG3,,,
embryo,astrocyte,48,0.01%,TOX,2.298646926879883,0.3104107730854743,14
embryo,oligodendrocyte,77,,CTLA4,,,
embryo,oligodendrocyte,77,,PDCD1,,,
embryo,oligodendrocyte,77,,HAVCR2,,,
embryo,oligodendrocyte,77,,LAG3,,,
embryo,oligodendrocyte,77,,TOX,,,
embryo,Schwann cell,477,,CTLA4,,,
embryo,Schwann cell,477,,PDCD1,,,
embryo,Schwann cell,477,0.00%,HAVCR2,2.3006002638075085,0.3110754138039944,9
embryo,Schwann cell,477,0.00%,LAG3,1.5065711736679077,0.0408997684596566,1
embryo,Schwann cell,477,0.01%,TOX,2.6073366052964153,0.4154452537021226,17
embryo,brain vascular cell,704,,CTLA4,,,
embryo,brain vascular cell,704,,PDCD1,,,
embryo,brain vascular cell,704,0.00%,HAVCR2,1.4559118747711182,0.02366247962213369,1
embryo,brain vascular cell,704,,LAG3,,,
embryo,brain vascular cell,704,0.04%,TOX,1.7536172577829072,0.12495945346921557,99
embryo,fibroblast,1363,,CTLA4,,,
embryo,fibroblast,1363,,PDCD1,,,
embryo,fibroblast,1363,0.02%,HAVCR2,2.4624704881147905,0.3661532350794891,44
embryo,fibroblast,1363,0.00%,LAG3,2.2424483666053185,0.29128870000508683,13
embryo,fibroblast,1363,0.01%,TOX,2.3729346425909745,0.3356878464101711,38
embryo,stromal cell,371,,CTLA4,,,
embryo,stromal cell,371,,PDCD1,,,
embryo,stromal cell,371,0.00%,HAVCR2,2.619480609893799,0.41957736210961916,8
embryo,stromal cell,371,0.00%,LAG3,2.8227341175079346,0.4887362232522188,1
embryo,stromal cell,371,0.00%,TOX,2.7229225635528564,0.454774430998621,1
embryo,extraembryonic cell,26850,,CTLA4,,,
embryo,extraembryonic cell,26850,,PDCD1,,,
embryo,extraembryonic cell,26850,,HAVCR2,,,
embryo,extraembryonic cell,26850,,LAG3,,,
embryo,extraembryonic cell,26850,,TOX,,,
embryo,extravillous trophoblast,11565,,CTLA4,,,
embryo,extravillous trophoblast,11565,,PDCD1,,,
embryo,extravillous trophoblast,11565,,HAVCR2,,,
embryo,extravillous trophoblast,11565,,LAG3,,,
embryo,extravillous trophoblast,11565,,TOX,,,
embryo,placental villous trophoblast,13855,,CTLA4,,,
embryo,placental villous trophoblast,13855,,PDCD1,,,
embryo,placental villous trophoblast,13855,,HAVCR2,,,
embryo,placental villous trophoblast,13855,,LAG3,,,
embryo,placental villous trophoblast,13855,,TOX,,,
embryo,syncytiotrophoblast cell,1430,,CTLA4,,,
embryo,syncytiotrophoblast cell,1430,,PDCD1,,,
embryo,syncytiotrophoblast cell,1430,,HAVCR2,,,
embryo,syncytiotrophoblast cell,1430,,LAG3,,,
embryo,syncytiotrophoblast cell,1430,,TOX,,,
embryo,primordial germ cell,4247,,CTLA4,,,
embryo,primordial germ cell,4247,,PDCD1,,,
embryo,primordial germ cell,4247,0.02%,HAVCR2,2.128031326552569,0.25235725779658325,59
embryo,primordial germ cell,4247,0.01%,LAG3,2.049929351806641,0.225782348021,25
embryo,primordial germ cell,4247,0.09%,TOX,2.2825157165527346,0.3049219815355876,240
embryo,myoblast,29,,CTLA4,,,
embryo,myoblast,29,,PDCD1,,,
embryo,myoblast,29,,HAVCR2,,,
embryo,myoblast,29,,LAG3,,,
embryo,myoblast,29,,TOX,,,
embryo,neural progenitor cell,40269,,CTLA4,,,
embryo,neural progenitor cell,40269,,PDCD1,,,
embryo,neural progenitor cell,40269,0.02%,HAVCR2,2.0583888462611606,0.22866076822237436,63
embryo,neural progenitor cell,40269,0.11%,LAG3,1.9737527240127613,0.19986255511927092,311
embryo,neural progenitor cell,40269,2.02%,TOX,1.951386642047483,0.19225229158631774,5602
embryo,neural crest cell,1680,,CTLA4,,,
embryo,neural crest cell,1680,,PDCD1,,,
embryo,neural crest cell,1680,,HAVCR2,,,
embryo,neural crest cell,1680,0.00%,LAG3,1.669656753540039,0.09639112555913264,1
embryo,neural crest cell,1680,,TOX,,,
embryo,somatic stem cell,42911,0.00%,CTLA4,1.961363156636556,0.19564689173492952,6
embryo,somatic stem cell,42911,0.00%,PDCD1,1.607839822769165,0.07535735063623805,1
embryo,somatic stem cell,42911,0.06%,HAVCR2,1.8756464494977678,0.1664809997599364,175
embryo,somatic stem cell,42911,0.02%,LAG3,2.207409177507673,0.27936629609777625,56
embryo,somatic stem cell,42911,0.10%,TOX,2.1519996108164205,0.26051268528557375,271
embryo,pluripotent stem cell,38571,0.00%,CTLA4,1.7833417892456054,0.1350734966072077,5
embryo,pluripotent stem cell,38571,0.00%,PDCD1,1.607839822769165,0.07535735063623805,1
embryo,pluripotent stem cell,38571,0.04%,HAVCR2,1.7457221165176267,0.12227305959155944,121
embryo,pluripotent stem cell,38571,0.00%,LAG3,1.8864238739013672,0.17014811678316832,10
embryo,pluripotent stem cell,38571,0.02%,TOX,1.7512201677288926,0.12414382169912759,57
embryo,hematopoietic stem cell,303,,CTLA4,,,
embryo,hematopoietic stem cell,303,,PDCD1,,,
embryo,hematopoietic stem cell,303,,HAVCR2,,,
embryo,hematopoietic stem cell,303,,LAG3,,,
embryo,hematopoietic stem cell,303,,TOX,,,
embryo,progenitor cell,1009,,CTLA4,,,
embryo,progenitor cell,1009,,PDCD1,,,
embryo,progenitor cell,1009,0.00%,HAVCR2,1.9802236557006836,0.20206434868889464,2
embryo,progenitor cell,1009,,LAG3,,,
embryo,progenitor cell,1009,0.05%,TOX,1.855590193238977,0.15965667550632803,146
embryo,oligodendrocyte precursor cell,413,,CTLA4,,,
embryo,oligodendrocyte precursor cell,413,,PDCD1,,,
embryo,oligodendrocyte precursor cell,413,0.00%,HAVCR2,1.9802236557006836,0.20206434868889464,2
embryo,oligodendrocyte precursor cell,413,,LAG3,,,
embryo,oligodendrocyte precursor cell,413,0.05%,TOX,1.855590193238977,0.15965667550632803,146
embryo,endodermal cell,4648,,CTLA4,,,
embryo,endodermal cell,4648,0.00%,PDCD1,1.7667858600616455,0.12944019058971012,1
embryo,endodermal cell,4648,0.03%,HAVCR2,2.1827064601854347,0.2709609710572023,87
embryo,endodermal cell,4648,0.01%,LAG3,2.2124838829040527,0.281093010927781,24
embryo,endodermal cell,4648,0.02%,TOX,2.0711421592562806,0.23300019937360475,51
embryo,mesodermal cell,17289,0.00%,CTLA4,2.677600383758545,0.4393531456497588,1
embryo,mesodermal cell,17289,,PDCD1,,,
embryo,mesodermal cell,17289,0.08%,HAVCR2,2.19681793788694,0.27576253014629826,212
embryo,mesodermal cell,17289,0.05%,LAG3,2.1225435771639387,0.25049000097819574,126
embryo,mesodermal cell,17289,0.41%,TOX,2.2606636209690825,0.29748660656034404,1128
embryo,intermediate mesodermal cell,3918,,CTLA4,,,
embryo,intermediate mesodermal cell,3918,,PDCD1,,,
embryo,intermediate mesodermal cell,3918,0.02%,HAVCR2,1.9598589810458096,0.19513508226095969,55
embryo,intermediate mesodermal cell,3918,0.01%,LAG3,1.9086299798427484,0.17770394701382472,39
embryo,intermediate mesodermal cell,3918,0.12%,TOX,2.0374156987779193,0.22152446336081008,319
embryo,lateral mesodermal cell,10989,,CTLA4,,,
embryo,lateral mesodermal cell,10989,,PDCD1,,,
embryo,lateral mesodermal cell,10989,0.05%,HAVCR2,2.2755436584027144,0.30254967511325137,137
embryo,lateral mesodermal cell,10989,0.03%,LAG3,2.214635535131527,0.2818251302371784,79
embryo,lateral mesodermal cell,10989,0.19%,TOX,2.3831313775510203,0.3391573785500467,539
embryo,splanchnic mesodermal cell,6018,,CTLA4,,,
embryo,splanchnic mesodermal cell,6018,,PDCD1,,,
embryo,splanchnic mesodermal cell,6018,0.03%,HAVCR2,2.3383331298828125,0.32391436588923145,81
embryo,splanchnic mesodermal cell,6018,0.02%,LAG3,2.2648323604038785,0.2989050582028026,56
embryo,splanchnic mesodermal cell,6018,0.09%,TOX,2.423387654622396,0.35285494425888886,240
embryo,blood cell,2369,,CTLA4,,,
embryo,blood cell,2369,,PDCD1,,,
embryo,blood cell,2369,0.02%,HAVCR2,2.3606204986572266,0.331497846540546,56
embryo,blood cell,2369,0.00%,LAG3,2.071368376413981,0.23307717182628768,12
embryo,blood cell,2369,0.02%,TOX,2.273633516751803,0.30189973198189407,52
endocrine gland,aggregated,654429,1.56%,CTLA4,2.026365083251714,0.21776439056458582,10210
endocrine gland,aggregated,654429,1.39%,PDCD1,1.7678269539394271,0.1297944322841098,9113
endocrine gland,aggregated,654429,0.38%,HAVCR2,1.7073517950522927,0.10921720749155177,2486
endocrine gland,aggregated,654429,0.36%,LAG3,2.0755608484421524,0.2345036987002592,2351
endocrine gland,aggregated,654429,13.01%,TOX,1.9367503860924509,0.18727217190659606,85148
endocrine gland,cell,654429,1.56%,CTLA4,2.026365083251714,0.21776439056458582,10210
endocrine gland,cell,654429,1.39%,PDCD1,1.7678269539394271,0.1297944322841098,9113
endocrine gland,cell,654429,0.38%,HAVCR2,1.7073517950522927,0.10921720749155177,2486
endocrine gland,cell,654429,0.36%,LAG3,2.0755608484421524,0.2345036987002592,2351
endocrine gland,cell,654429,13.01%,TOX,1.9367503860924509,0.18727217190659606,85148
endocrine gland,blood vessel endothelial cell,29738,0.00%,CTLA4,1.4243090152740479,0.012909318226187532,2
endocrine gland,blood vessel endothelial cell,29738,0.00%,PDCD1,1.9410324096679688,0.1887291695119254,2
endocrine gland,blood vessel endothelial cell,29738,0.00%,HAVCR2,1.8517927689985796,0.15836456724790746,22
endocrine gland,blood vessel endothelial cell,29738,0.00%,LAG3,1.7288747934194713,0.11654060413508688,26
endocrine gland,blood vessel endothelial cell,29738,0.02%,TOX,1.8284246982672276,0.15041336789174134,156
endocrine gland,squamous epithelial cell,30289,0.00%,CTLA4,1.4243090152740479,0.012909318226187532,2
endocrine gland,squamous epithelial cell,30289,0.00%,PDCD1,1.9410324096679688,0.1887291695119254,2
endocrine gland,squamous epithelial cell,30289,0.00%,HAVCR2,1.8517927689985796,0.15836456724790746,22
endocrine gland,squamous epithelial cell,30289,0.00%,LAG3,1.7288747934194713,0.11654060413508688,26
endocrine gland,squamous epithelial cell,30289,0.02%,TOX,1.8294918764928343,0.15077648502357088,157
endocrine gland,blood cell,1398,,CTLA4,,,
endocrine gland,blood cell,1398,,PDCD1,,,
endocrine gland,blood cell,1398,,HAVCR2,,,
endocrine gland,blood cell,1398,,LAG3,,,
endocrine gland,blood cell,1398,0.00%,TOX,1.6581486293247767,0.09247538125558996,7
endocrine gland,mononuclear phagocyte,7637,0.00%,CTLA4,1.8682169914245605,0.16395305883886185,8
endocrine gland,mononuclear phagocyte,7637,0.00%,PDCD1,1.6571037292480468,0.09211984446725743,20
endocrine gland,mononuclear phagocyte,7637,0.07%,HAVCR2,1.73446974494966,0.11844433746061689,478
endocrine gland,mononuclear phagocyte,7637,0.00%,LAG3,1.677092767530872,0.0989212971910178,31
endocrine gland,mononuclear phagocyte,7637,0.01%,TOX,1.815200180303855,0.14591360494918493,61
endocrine gland,glandular epithelial cell,4039,0.00%,CTLA4,2.21719019036544,0.2826943749978878,19
endocrine gland,glandular epithelial cell,4039,0.00%,PDCD1,2.247999382019043,0.2931774836659672,5
endocrine gland,glandular epithelial cell,4039,0.00%,HAVCR2,2.036566734313965,0.2212355954531079,4
endocrine gland,glandular epithelial cell,4039,0.01%,LAG3,2.2860179138183594,0.3061136361211859,50
endocrine gland,glandular epithelial cell,4039,0.01%,TOX,2.215708662823933,0.28219027172938954,41
endocrine gland,secretory cell,4493,0.00%,CTLA4,2.21719019036544,0.2826943749978878,19
endocrine gland,secretory cell,4493,0.00%,PDCD1,2.247999382019043,0.2931774836659672,5
endocrine gland,secretory cell,4493,0.00%,HAVCR2,1.8039227724075317,0.14207636397900233,8
endocrine gland,secretory cell,4493,0.01%,LAG3,2.2860179138183594,0.3061136361211859,50
endocrine gland,secretory cell,4493,0.01%,TOX,2.0152320339255136,0.2139762689155065,73
endocrine gland,contractile cell,15452,0.00%,CTLA4,2.238680839538574,0.2900067645328852,2
endocrine gland,contractile cell,15452,0.00%,PDCD1,2.066161564418248,0.23130550652006254,7
endocrine gland,contractile cell,15452,0.00%,HAVCR2,1.8785602569580078,0.16747244934378108,5
endocrine gland,contractile cell,15452,0.00%,LAG3,1.8748401842619244,0.1662066606543321,19
endocrine gland,contractile cell,15452,0.00%,TOX,1.8982622623443604,0.17417623650465144,16
endocrine gland,muscle cell,10683,0.00%,CTLA4,2.238680839538574,0.2900067645328852,2
endocrine gland,muscle cell,10683,0.00%,PDCD1,1.8590338230133057,0.16082840196844378,2
endocrine gland,muscle cell,10683,0.00%,HAVCR2,1.8584238688151042,0.16062085948520732,3
endocrine gland,muscle cell,10683,0.00%,LAG3,1.9257419109344482,0.18352643775528485,8
endocrine gland,muscle cell,10683,0.00%,TOX,1.938943129319411,0.18801827280362268,13
endocrine gland,somatic stem cell,595,,CTLA4,,,
endocrine gland,somatic stem cell,595,,PDCD1,,,
endocrine gland,somatic stem cell,595,,HAVCR2,,,
endocrine gland,somatic stem cell,595,,LAG3,,,
endocrine gland,somatic stem cell,595,,TOX,,,
endocrine gland,myeloid cell,5388,0.00%,CTLA4,1.7911099195480347,0.1377166738454733,4
endocrine gland,myeloid cell,5388,0.00%,PDCD1,1.8180095672607421,0.14686952450367566,5
