# Created At: Thu Sep 25 2025 10:10:00 GMT+0100 (British Summer Time)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?diseases=PATO%3A0000461&genes=SLC9A1%2CSLC4A2%2CSLC4A3%2CCA2%2CCA9%2CCA4%2CSLC4A7%2CSLC4A4%2CSLC4A5&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: normal
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
breast,progenitor cell of mammary luminal epithelium,13702,0.00%,CA9,1.685226559638977,0.07344219610972522,1
breast,progenitor cell of mammary luminal epithelium,13702,0.00%,CA4,2.03848934173584,0.1602542035617618,2
breast,progenitor cell of mammary luminal epithelium,13702,0.05%,SLC4A7,1.7318292834247697,0.08489450925905702,1031
breast,progenitor cell of mammary luminal epithelium,13702,0.00%,SLC4A4,1.7825163060968572,0.09735051202224727,11
breast,progenitor cell of mammary luminal epithelium,13702,0.00%,SLC4A5,1.6763367652893066,0.0712575875620887,1
breast,myeloid cell,38888,0.02%,SLC9A1,1.892581861846301,0.12439839911982818,343
breast,myeloid cell,38888,0.02%,SLC4A2,1.7990834069630457,0.10142176819963832,504
breast,myeloid cell,38888,0.00%,SLC4A3,2.0368758307562933,0.15985769384072943,18
breast,myeloid cell,38888,0.02%,CA2,1.8867832530628552,0.12297342911327391,440
breast,myeloid cell,38888,0.00%,CA9,2.1322642962137857,0.18329878244050044,3
breast,myeloid cell,38888,0.00%,CA4,2.001139858312774,0.15107581342961401,57
breast,myeloid cell,38888,0.23%,SLC4A7,1.9523776051937487,0.13909281013665403,5071
breast,myeloid cell,38888,0.00%,SLC4A4,1.8390189430930397,0.11123566379186495,55
breast,myeloid cell,38888,0.00%,SLC4A5,1.725151777267456,0.08325355599800618,4
chest wall,malignant cell,9456,,SLC9A1,,,
chest wall,malignant cell,9456,,SLC4A2,,,
chest wall,malignant cell,9456,,SLC4A3,,,
chest wall,malignant cell,9456,,CA2,,,
chest wall,malignant cell,9456,,CA9,,,
chest wall,malignant cell,9456,,CA4,,,
chest wall,malignant cell,9456,,SLC4A7,,,
chest wall,malignant cell,9456,,SLC4A4,,,
chest wall,malignant cell,9456,,SLC4A5,,,
chest wall,cell of skeletal muscle,1765,,SLC9A1,,,
chest wall,cell of skeletal muscle,1765,,SLC4A2,,,
chest wall,cell of skeletal muscle,1765,,SLC4A3,,,
chest wall,cell of skeletal muscle,1765,,CA2,,,
chest wall,cell of skeletal muscle,1765,,CA9,,,
chest wall,cell of skeletal muscle,1765,,CA4,,,
chest wall,cell of skeletal muscle,1765,,SLC4A7,,,
chest wall,cell of skeletal muscle,1765,,SLC4A4,,,
chest wall,cell of skeletal muscle,1765,,SLC4A5,,,
chest wall,fibroblast,2228,,SLC9A1,,,
chest wall,fibroblast,2228,,SLC4A2,,,
chest wall,fibroblast,2228,,SLC4A3,,,
chest wall,fibroblast,2228,,CA2,,,
chest wall,fibroblast,2228,,CA9,,,
chest wall,fibroblast,2228,,CA4,,,
chest wall,fibroblast,2228,,SLC4A7,,,
chest wall,fibroblast,2228,,SLC4A4,,,
chest wall,fibroblast,2228,,SLC4A5,,,
chest wall,T cell,845,,SLC9A1,,,
chest wall,T cell,845,,SLC4A2,,,
chest wall,T cell,845,,SLC4A3,,,
chest wall,T cell,845,,CA2,,,
chest wall,T cell,845,,CA9,,,
chest wall,T cell,845,,CA4,,,
chest wall,T cell,845,,SLC4A7,,,
chest wall,T cell,845,,SLC4A4,,,
chest wall,T cell,845,,SLC4A5,,,
chest wall,blood vessel smooth muscle cell,247,,SLC9A1,,,
chest wall,blood vessel smooth muscle cell,247,,SLC4A2,,,
chest wall,blood vessel smooth muscle cell,247,,SLC4A3,,,
chest wall,blood vessel smooth muscle cell,247,,CA2,,,
chest wall,blood vessel smooth muscle cell,247,,CA9,,,
chest wall,blood vessel smooth muscle cell,247,,CA4,,,
chest wall,blood vessel smooth muscle cell,247,,SLC4A7,,,
chest wall,blood vessel smooth muscle cell,247,,SLC4A4,,,
chest wall,blood vessel smooth muscle cell,247,,SLC4A5,,,
chest wall,macrophage,2389,,SLC9A1,,,
chest wall,macrophage,2389,,SLC4A2,,,
chest wall,macrophage,2389,,SLC4A3,,,
chest wall,macrophage,2389,,CA2,,,
chest wall,macrophage,2389,,CA9,,,
chest wall,macrophage,2389,,CA4,,,
chest wall,macrophage,2389,,SLC4A7,,,
chest wall,macrophage,2389,,SLC4A4,,,
chest wall,macrophage,2389,,SLC4A5,,,
chest wall,blood vessel endothelial cell,1732,,SLC9A1,,,
chest wall,blood vessel endothelial cell,1732,,SLC4A2,,,
chest wall,blood vessel endothelial cell,1732,,SLC4A3,,,
chest wall,blood vessel endothelial cell,1732,,CA2,,,
chest wall,blood vessel endothelial cell,1732,,CA9,,,
chest wall,blood vessel endothelial cell,1732,,CA4,,,
chest wall,blood vessel endothelial cell,1732,,SLC4A7,,,
chest wall,blood vessel endothelial cell,1732,,SLC4A4,,,
chest wall,blood vessel endothelial cell,1732,,SLC4A5,,,
chest wall,connective tissue cell,2229,,SLC9A1,,,
chest wall,connective tissue cell,2229,,SLC4A2,,,
chest wall,connective tissue cell,2229,,SLC4A3,,,
chest wall,connective tissue cell,2229,,CA2,,,
chest wall,connective tissue cell,2229,,CA9,,,
chest wall,connective tissue cell,2229,,CA4,,,
chest wall,connective tissue cell,2229,,SLC4A7,,,
chest wall,connective tissue cell,2229,,SLC4A4,,,
chest wall,connective tissue cell,2229,,SLC4A5,,,
chest wall,mononuclear cell,3234,,SLC9A1,,,
chest wall,mononuclear cell,3234,,SLC4A2,,,
chest wall,mononuclear cell,3234,,SLC4A3,,,
chest wall,mononuclear cell,3234,,CA2,,,
chest wall,mononuclear cell,3234,,CA9,,,
chest wall,mononuclear cell,3234,,CA4,,,
chest wall,mononuclear cell,3234,,SLC4A7,,,
chest wall,mononuclear cell,3234,,SLC4A4,,,
chest wall,mononuclear cell,3234,,SLC4A5,,,
chest wall,cell,18663,,SLC9A1,,,
chest wall,cell,18663,,SLC4A2,,,
chest wall,cell,18663,,SLC4A3,,,
chest wall,cell,18663,,CA2,,,
chest wall,cell,18663,,CA9,,,
chest wall,cell,18663,,CA4,,,
chest wall,cell,18663,,SLC4A7,,,
chest wall,cell,18663,,SLC4A4,,,
chest wall,cell,18663,,SLC4A5,,,
chest wall,aggregated,18663,,SLC9A1,,,
chest wall,aggregated,18663,,SLC4A2,,,
chest wall,aggregated,18663,,SLC4A3,,,
chest wall,aggregated,18663,,CA2,,,
chest wall,aggregated,18663,,CA9,,,
chest wall,aggregated,18663,,CA4,,,
chest wall,aggregated,18663,,SLC4A7,,,
chest wall,aggregated,18663,,SLC4A4,,,
chest wall,aggregated,18663,,SLC4A5,,,
colon,aggregated,382742,3.08%,SLC9A1,1.740782170442024,0.08709462241517778,11798
colon,aggregated,382742,1.21%,SLC4A2,1.734300405859459,0.08550177135992652,4641
colon,aggregated,382742,0.31%,SLC4A3,1.73341592019008,0.08528441481852812,1187
colon,aggregated,382742,19.77%,CA2,2.304378973262668,0.22559483337992697,75662
colon,aggregated,382742,2.58%,CA9,2.098987170269106,0.1751211473996832,9866
colon,aggregated,382742,8.62%,CA4,2.72147563761593,0.32809359795152754,32994
colon,aggregated,382742,4.61%,SLC4A7,1.8517561077774314,0.11436573831864041,17644
colon,aggregated,382742,8.75%,SLC4A4,1.8761501943556578,0.12036042480456056,33476
colon,aggregated,382742,0.03%,SLC4A5,1.7650613312674042,0.09306106665249955,101
colon,cell,382742,3.08%,SLC9A1,1.740782170442024,0.08709462241517778,11798
colon,cell,382742,1.21%,SLC4A2,1.734300405859459,0.08550177135992652,4641
colon,cell,382742,0.31%,SLC4A3,1.73341592019008,0.08528441481852812,1187
colon,cell,382742,19.77%,CA2,2.304378973262668,0.22559483337992697,75662
colon,cell,382742,2.58%,CA9,2.098987170269106,0.1751211473996832,9866
colon,cell,382742,8.62%,CA4,2.72147563761593,0.32809359795152754,32994
colon,cell,382742,4.61%,SLC4A7,1.8517561077774314,0.11436573831864041,17644
colon,cell,382742,8.75%,SLC4A4,1.8761501943556578,0.12036042480456056,33476
colon,cell,382742,0.03%,SLC4A5,1.7650613312674042,0.09306106665249955,101
colon,neural crest derived neuron,778,0.00%,SLC9A1,1.713984727859497,0.08050932698337089,8
colon,neural crest derived neuron,778,0.00%,SLC4A2,1.6563513619559151,0.06634630601464674,7
colon,neural crest derived neuron,778,,SLC4A3,,,
colon,neural crest derived neuron,778,0.00%,CA2,1.859714854847301,0.11632154811506826,11
colon,neural crest derived neuron,778,,CA9,,,
colon,neural crest derived neuron,778,0.00%,CA4,2.009232997894287,0.15306464930270083,2
colon,neural crest derived neuron,778,0.00%,SLC4A7,1.677966594696045,0.07165810742937695,12
colon,neural crest derived neuron,778,0.00%,SLC4A4,2.0947067737579346,0.17406926808304576,2
colon,neural crest derived neuron,778,,SLC4A5,,,
colon,blood vessel endothelial cell,2043,0.01%,SLC9A1,1.9120354652404785,0.12917899432660326,24
colon,blood vessel endothelial cell,2043,0.01%,SLC4A2,1.8850045340401786,0.12253632060120502,35
colon,blood vessel endothelial cell,2043,,SLC4A3,,,
colon,blood vessel endothelial cell,2043,0.02%,CA2,1.959552219935826,0.14085592456596835,84
colon,blood vessel endothelial cell,2043,,CA9,,,
colon,blood vessel endothelial cell,2043,0.03%,CA4,2.722137451171875,0.3282562342842018,124
colon,blood vessel endothelial cell,2043,0.05%,SLC4A7,2.0242849731445314,0.1567635733156861,200
colon,blood vessel endothelial cell,2043,0.01%,SLC4A4,1.9756604830423992,0.144814424378903,48
colon,blood vessel endothelial cell,2043,0.00%,SLC4A5,1.8009364604949951,0.10187714392891768,2
colon,columnar/cuboidal epithelial cell,23765,0.22%,SLC9A1,1.7529686337425596,0.09008936569546475,840
colon,columnar/cuboidal epithelial cell,23765,0.06%,SLC4A2,1.8837447493043664,0.12222673678027676,219
colon,columnar/cuboidal epithelial cell,23765,,SLC4A3,,,
colon,columnar/cuboidal epithelial cell,23765,4.23%,CA2,2.8154383787855375,0.35118432417581774,16180
colon,columnar/cuboidal epithelial cell,23765,0.01%,CA9,2.025801047300681,0.15713613857761463,39
colon,columnar/cuboidal epithelial cell,23765,2.39%,CA4,3.2077431267076504,0.44759063818923567,9150
colon,columnar/cuboidal epithelial cell,23765,0.04%,SLC4A7,1.9335904606802021,0.1344759928205709,167
colon,columnar/cuboidal epithelial cell,23765,0.79%,SLC4A4,1.8698327204361138,0.11880794710021207,3021
colon,columnar/cuboidal epithelial cell,23765,0.00%,SLC4A5,1.872177243232727,0.11938409817189573,8
colon,squamous epithelial cell,4305,0.04%,SLC9A1,1.8312733968098958,0.1093322466878576,156
colon,squamous epithelial cell,4305,0.02%,SLC4A2,1.837072016118647,0.11075721928093649,91
colon,squamous epithelial cell,4305,0.01%,SLC4A3,1.769379640236879,0.09412226270664677,39
colon,squamous epithelial cell,4305,0.03%,CA2,1.931018640499304,0.13384398491024366,101
colon,squamous epithelial cell,4305,0.02%,CA9,1.7046040715398014,0.07820409233199706,74
colon,squamous epithelial cell,4305,0.03%,CA4,2.703639439174107,0.32371046938401554,126
colon,squamous epithelial cell,4305,0.18%,SLC4A7,1.9550111131073813,0.1397399774019579,674
colon,squamous epithelial cell,4305,0.09%,SLC4A4,1.9622067371046688,0.1415082547176908,332
colon,squamous epithelial cell,4305,0.00%,SLC4A5,1.8009364604949951,0.10187714392891768,2
colon,blood cell,48,,SLC9A1,,,
colon,blood cell,48,,SLC4A2,,,
colon,blood cell,48,,SLC4A3,,,
colon,blood cell,48,0.00%,CA2,1.4629244804382324,0.018812920867005988,2
colon,blood cell,48,,CA9,,,
colon,blood cell,48,,CA4,,,
colon,blood cell,48,0.00%,SLC4A7,1.5933148860931396,0.05085550627665195,1
colon,blood cell,48,,SLC4A4,,,
colon,blood cell,48,,SLC4A5,,,
colon,mononuclear phagocyte,3561,0.01%,SLC9A1,1.8339014467985735,0.10997807270396721,23
colon,mononuclear phagocyte,3561,0.01%,SLC4A2,1.8017783071480544,0.10208402221223149,51
colon,mononuclear phagocyte,3561,0.00%,SLC4A3,1.9168853759765625,0.13037082802180186,7
colon,mononuclear phagocyte,3561,0.02%,CA2,2.1060705417540015,0.17686183939809386,82
colon,mononuclear phagocyte,3561,,CA9,,,
colon,mononuclear phagocyte,3561,0.01%,CA4,1.9924037767493206,0.14892897878916167,23
colon,mononuclear phagocyte,3561,0.08%,SLC4A7,1.8420232458959651,0.11197395146476286,316
colon,mononuclear phagocyte,3561,0.00%,SLC4A4,2.1566532135009764,0.18929219860711535,10
colon,mononuclear phagocyte,3561,0.00%,SLC4A5,2.259294271469116,0.21451556416044407,1
colon,professional antigen presenting cell,6772,0.01%,SLC9A1,1.72015380859375,0.0820253380375083,36
colon,professional antigen presenting cell,6772,0.02%,SLC4A2,1.7242559902909873,0.08303342223465005,69
colon,professional antigen presenting cell,6772,0.00%,SLC4A3,1.9902966817220051,0.14841117403167295,6
colon,professional antigen presenting cell,6772,0.04%,CA2,1.9536288472630035,0.13940029465340864,149
colon,professional antigen presenting cell,6772,,CA9,,,
colon,professional antigen presenting cell,6772,0.01%,CA4,1.9476533369584517,0.13793185226044172,33
colon,professional antigen presenting cell,6772,0.12%,SLC4A7,1.7712758820632408,0.09458825167549273,464
colon,professional antigen presenting cell,6772,0.00%,SLC4A4,1.9345593770345053,0.1347140976480053,15
colon,professional antigen presenting cell,6772,0.00%,SLC4A5,2.259294271469116,0.21451556416044407,1
colon,glandular epithelial cell,20518,0.22%,SLC9A1,1.7161073741526371,0.08103095336225048,839
colon,glandular epithelial cell,20518,0.05%,SLC4A2,1.7234425752059273,0.08283353082235156,184
colon,glandular epithelial cell,20518,0.00%,SLC4A3,1.7683688799540203,0.09387387500872135,6
colon,glandular epithelial cell,20518,0.80%,CA2,1.9894751979880136,0.14820929980191772,3066
colon,glandular epithelial cell,20518,0.07%,CA9,1.9236518656799548,0.13203364840460108,263
colon,glandular epithelial cell,20518,0.20%,CA4,2.328188464026396,0.23144585928574454,779
colon,glandular epithelial cell,20518,0.40%,SLC4A7,1.7610562440579531,0.09207684278773481,1512
colon,glandular epithelial cell,20518,0.72%,SLC4A4,1.8303127973223994,0.10909618567579182,2759
colon,glandular epithelial cell,20518,0.00%,SLC4A5,1.6516812642415364,0.06519866018800195,9
colon,secretory cell,22609,0.24%,SLC9A1,1.7231491501266891,0.08276142353719054,925
colon,secretory cell,22609,0.07%,SLC4A2,1.7235705153386396,0.08286497126928603,266
colon,secretory cell,22609,0.00%,SLC4A3,1.7683688799540203,0.09387387500872135,6
colon,secretory cell,22609,0.81%,CA2,1.9885351436654317,0.1479782876291298,3104
colon,secretory cell,22609,0.07%,CA9,1.9236518656799548,0.13203364840460108,263
colon,secretory cell,22609,0.21%,CA4,2.3206671219837816,0.22959753890062762,790
colon,secretory cell,22609,0.42%,SLC4A7,1.7569211028343024,0.09106065900355015,1591
colon,secretory cell,22609,0.72%,SLC4A4,1.8302558261994037,0.10908218539666621,2767
colon,secretory cell,22609,0.00%,SLC4A5,1.6516812642415364,0.06519866018800195,9
colon,contractile cell,16204,0.03%,SLC9A1,1.6715642025596218,0.07008476163121805,114
colon,contractile cell,16204,0.04%,SLC4A2,1.714270441787048,0.08057953930367387,159
colon,contractile cell,16204,0.00%,SLC4A3,1.6354816838314659,0.061217719747768136,19
colon,contractile cell,16204,0.03%,CA2,1.8241656167166573,0.10758555643433279,112
colon,contractile cell,16204,0.00%,CA9,1.6256480746799045,0.05880117491426318,18
colon,contractile cell,16204,0.01%,CA4,1.9508688184950087,0.13872203571949893,36
colon,contractile cell,16204,0.11%,SLC4A7,1.7325437982398344,0.0850700965798662,415
colon,contractile cell,16204,0.03%,SLC4A4,1.7219621611804496,0.08246972880321721,123
colon,contractile cell,16204,0.00%,SLC4A5,1.7587266921997071,0.09150437072578263,5
colon,efferent neuron,744,0.00%,SLC9A1,1.713984727859497,0.08050932698337089,8
colon,efferent neuron,744,0.00%,SLC4A2,1.739912986755371,0.08688102623548676,8
colon,efferent neuron,744,0.00%,SLC4A3,1.6115977764129639,0.055348406438022905,2
colon,efferent neuron,744,0.00%,CA2,1.859714854847301,0.11632154811506826,11
colon,efferent neuron,744,,CA9,,,
colon,efferent neuron,744,0.00%,CA4,2.009232997894287,0.15306464930270083,2
colon,efferent neuron,744,0.00%,SLC4A7,1.7628267606099446,0.09251193559653031,12
colon,efferent neuron,744,0.00%,SLC4A4,2.21327797571818,0.20320736184732852,3
colon,efferent neuron,744,,SLC4A5,,,
colon,erythroid lineage cell,165,,SLC9A1,,,
colon,erythroid lineage cell,165,0.00%,SLC4A2,1.4521409273147583,0.01616293354437379,1
colon,erythroid lineage cell,165,,SLC4A3,,,
colon,erythroid lineage cell,165,0.00%,CA2,1.4768869082132976,0.022244095747254562,3
colon,erythroid lineage cell,165,,CA9,,,
colon,erythroid lineage cell,165,,CA4,,,
colon,erythroid lineage cell,165,0.00%,SLC4A7,1.5933148860931396,0.05085550627665195,1
colon,erythroid lineage cell,165,,SLC4A4,,,
colon,erythroid lineage cell,165,,SLC4A5,,,
colon,mature B cell,3635,0.00%,SLC9A1,1.5930253267288208,0.05078434896553118,16
colon,mature B cell,3635,0.01%,SLC4A2,1.5524346923828125,0.04080946729129252,25
colon,mature B cell,3635,,SLC4A3,,,
colon,mature B cell,3635,0.02%,CA2,1.769508980415963,0.09415404720577748,74
colon,mature B cell,3635,,CA9,,,
colon,mature B cell,3635,0.00%,CA4,1.7820863723754883,0.09724485863526487,12
colon,mature B cell,3635,0.04%,SLC4A7,1.637998714003452,0.06183626337342397,172
colon,mature B cell,3635,0.00%,SLC4A4,1.657833735148112,0.0667105894861289,6
colon,mature B cell,3635,,SLC4A5,,,
colon,mature alpha-beta T cell,15545,0.04%,SLC9A1,1.6687322409756213,0.06938882568043703,166
colon,mature alpha-beta T cell,15545,0.03%,SLC4A2,1.6371293837024319,0.061622631164215624,124
colon,mature alpha-beta T cell,15545,,SLC4A3,,,
colon,mature alpha-beta T cell,15545,0.09%,CA2,1.8808824136223592,0.1215233365944952,355
colon,mature alpha-beta T cell,15545,0.00%,CA9,1.868635892868042,0.11851383458957186,1
colon,mature alpha-beta T cell,15545,0.03%,CA4,1.8348142065183082,0.11020237740745506,99
colon,mature alpha-beta T cell,15545,0.35%,SLC4A7,1.791247422455855,0.09949612649633044,1345
colon,mature alpha-beta T cell,15545,0.02%,SLC4A4,1.7633831952069257,0.092648675742472,74
colon,mature alpha-beta T cell,15545,0.00%,SLC4A5,1.5317011833190919,0.03571434367633708,5
colon,mononuclear cell,67748,0.16%,SLC9A1,1.77526539429106,0.0955686480908628,618
colon,mononuclear cell,67748,0.12%,SLC4A2,1.7352100414234204,0.08572530832266151,455
colon,mononuclear cell,67748,0.00%,SLC4A3,1.9337137937545776,0.13450630111319153,8
colon,mononuclear cell,67748,1.00%,CA2,2.083276079210354,0.1712602500077297,3815
colon,mononuclear cell,67748,0.00%,CA9,2.058170127868652,0.1650906274337653,5
colon,mononuclear cell,67748,0.26%,CA4,2.0304692892664407,0.15828332836623013,996
colon,mononuclear cell,67748,0.87%,SLC4A7,1.7911366331945695,0.09946890076335277,3333
colon,mononuclear cell,67748,0.22%,SLC4A4,1.861144207697249,0.11667280218583323,827
colon,mononuclear cell,67748,0.01%,SLC4A5,1.7789592742919922,0.0964763948290401,20
colon,lymphocyte of B lineage,40029,0.07%,SLC9A1,1.8439822313262195,0.1124553592619846,287
colon,lymphocyte of B lineage,40029,0.05%,SLC4A2,1.8128600759604543,0.10480729408087691,194
colon,lymphocyte of B lineage,40029,,SLC4A3,,,
colon,lymphocyte of B lineage,40029,0.80%,CA2,2.120116392771403,0.1803135149919822,3072
colon,lymphocyte of B lineage,40029,0.00%,CA9,2.10555362701416,0.1767348109973639,4
colon,lymphocyte of B lineage,40029,0.21%,CA4,2.073380186499619,0.16882839939881583,820
colon,lymphocyte of B lineage,40029,0.20%,SLC4A7,1.7777384440104167,0.09617638380927537,750
colon,lymphocyte of B lineage,40029,0.18%,SLC4A4,1.8735799984056123,0.11972881603829273,686
colon,lymphocyte of B lineage,40029,0.00%,SLC4A5,1.9423553943634033,0.13662991767986737,8
colon,antibody secreting cell,33035,0.05%,SLC9A1,1.8927450561523438,0.12443850304820755,200
colon,antibody secreting cell,33035,0.04%,SLC4A2,1.8498078352250393,0.11388696314076029,159
colon,antibody secreting cell,33035,,SLC4A3,,,
colon,antibody secreting cell,33035,0.77%,CA2,2.134720463150597,0.1839023693260373,2930
colon,antibody secreting cell,33035,0.00%,CA9,2.10555362701416,0.1767348109973639,4
colon,antibody secreting cell,33035,0.20%,CA4,2.0929136816534912,0.17362862748057653,759
colon,antibody secreting cell,33035,0.06%,SLC4A7,1.818846269087358,0.10627836170724123,242
colon,antibody secreting cell,33035,0.17%,SLC4A4,1.8793114116173664,0.12113727317463796,655
colon,antibody secreting cell,33035,0.00%,SLC4A5,1.8956430980137415,0.12515067779295322,7
colon,"group 3 innate lymphoid cell, human",40,,SLC9A1,,,
colon,"group 3 innate lymphoid cell, human",40,,SLC4A2,,,
colon,"group 3 innate lymphoid cell, human",40,,SLC4A3,,,
colon,"group 3 innate lymphoid cell, human",40,0.00%,CA2,1.9785720825195312,0.14552993081862983,10
colon,"group 3 innate lymphoid cell, human",40,,CA9,,,
colon,"group 3 innate lymphoid cell, human",40,,CA4,,,
colon,"group 3 innate lymphoid cell, human",40,0.00%,SLC4A7,1.7698214848836262,0.09423084312527556,3
colon,"group 3 innate lymphoid cell, human",40,,SLC4A4,,,
colon,"group 3 innate lymphoid cell, human",40,,SLC4A5,,,
colon,endo-epithelial cell,80543,0.58%,SLC9A1,1.7624356708829365,0.09241582786592276,2205
colon,endo-epithelial cell,80543,0.22%,SLC4A2,1.8038455652848384,0.10259203731563564,836
colon,endo-epithelial cell,80543,0.00%,SLC4A3,2.0987035751342775,0.17505145575876943,10
colon,endo-epithelial cell,80543,8.06%,CA2,2.5757951204399663,0.29229356810510965,30866
colon,endo-epithelial cell,80543,1.02%,CA9,2.2170387023847633,0.20413153571434792,3905
colon,endo-epithelial cell,80543,4.33%,CA4,2.944890482757581,0.38299632811237017,16587
colon,endo-epithelial cell,80543,0.29%,SLC4A7,1.7995633959128141,0.10153972233009287,1114
colon,endo-epithelial cell,80543,2.02%,SLC4A4,1.8249807512997287,0.10778587040196892,7742
colon,endo-epithelial cell,80543,0.00%,SLC4A5,1.8561817169189454,0.11545330268500939,15
colon,endothelial cell of vascular tree,2540,0.01%,SLC9A1,1.927402801513672,0.13295541623877805,25
colon,endothelial cell of vascular tree,2540,0.01%,SLC4A2,1.8349504885466204,0.11023586782041957,46
colon,endothelial cell of vascular tree,2540,,SLC4A3,,,
colon,endothelial cell of vascular tree,2540,0.03%,CA2,1.9588285827636718,0.14067809548584637,100
colon,endothelial cell of vascular tree,2540,,CA9,,,
colon,endothelial cell of vascular tree,2540,0.03%,CA4,2.6878788874699517,0.3198374173634543,130
colon,endothelial cell of vascular tree,2540,0.06%,SLC4A7,2.021561319794135,0.15609425340163258,211
colon,endothelial cell of vascular tree,2540,0.01%,SLC4A4,1.9665462787334735,0.142574668558351,52
colon,endothelial cell of vascular tree,2540,0.00%,SLC4A5,1.8009364604949951,0.10187714392891768,2
colon,epithelial cell of large intestine,37553,0.28%,SLC9A1,1.6906661846800184,0.07477894822042361,1086
colon,epithelial cell of large intestine,37553,0.05%,SLC4A2,1.693524510727316,0.07548136306482212,197
colon,epithelial cell of large intestine,37553,0.00%,SLC4A3,1.6491619348526,0.06457955154488851,2
colon,epithelial cell of large intestine,37553,4.05%,CA2,2.321165478919163,0.22972000684285274,15488
colon,epithelial cell of large intestine,37553,1.00%,CA9,2.2246075873594404,0.20599153946262025,3824
colon,epithelial cell of large intestine,37553,1.60%,CA4,2.418163584963325,0.25355665404003846,6135
colon,epithelial cell of large intestine,37553,0.16%,SLC4A7,1.737204029521004,0.08621531779538101,610
colon,epithelial cell of large intestine,37553,1.38%,SLC4A4,1.8143803884429033,0.10518090088364392,5263
colon,epithelial cell of large intestine,37553,0.00%,SLC4A5,1.627199649810791,0.05918246430746052,2
colon,connective tissue cell,42745,0.16%,SLC9A1,1.6933270739270496,0.07543284426849069,616
colon,connective tissue cell,42745,0.16%,SLC4A2,1.7009885720064726,0.07731560707870447,618
colon,connective tissue cell,42745,0.02%,SLC4A3,1.649858428210747,0.06475071021107699,82
colon,connective tissue cell,42745,0.09%,CA2,1.8250274199981231,0.10779733892794482,333
colon,connective tissue cell,42745,0.00%,CA9,1.6564495298597548,0.06637043013196556,18
colon,connective tissue cell,42745,0.02%,CA4,1.927609351373488,0.13300617450961297,93
colon,connective tissue cell,42745,0.33%,SLC4A7,1.7482780253570032,0.08893667950615126,1278
colon,connective tissue cell,42745,0.15%,SLC4A4,1.8037348812390543,0.10256483743867607,571
colon,connective tissue cell,42745,0.01%,SLC4A5,1.7942408607119607,0.10023174427823706,21
colon,mature T cell,17456,0.05%,SLC9A1,1.6584089101989412,0.06685193497546243,183
colon,mature T cell,17456,0.04%,SLC4A2,1.6416646833900068,0.06273715126151537,139
colon,mature T cell,17456,,SLC4A3,,,
colon,mature T cell,17456,0.09%,CA2,1.8766928330105328,0.12049377468838121,359
colon,mature T cell,17456,0.00%,CA9,1.868635892868042,0.11851383458957186,1
colon,mature T cell,17456,0.03%,CA4,1.8243023854381633,0.10761916644895166,106
colon,mature T cell,17456,0.41%,SLC4A7,1.7953847869227069,0.10051285662792311,1559
colon,mature T cell,17456,0.02%,SLC4A4,1.7626661300659179,0.0924724616958202,80
colon,mature T cell,17456,0.00%,SLC4A5,1.6326182683308919,0.060514054203669156,6
colon,hematopoietic precursor cell,52,,SLC9A1,,,
colon,hematopoietic precursor cell,52,0.00%,SLC4A2,1.4642891883850098,0.019148288877590822,1
colon,hematopoietic precursor cell,52,,SLC4A3,,,
colon,hematopoietic precursor cell,52,,CA2,,,
colon,hematopoietic precursor cell,52,,CA9,,,
colon,hematopoietic precursor cell,52,,CA4,,,
colon,hematopoietic precursor cell,52,,SLC4A7,,,
colon,hematopoietic precursor cell,52,,SLC4A4,,,
colon,hematopoietic precursor cell,52,,SLC4A5,,,
colon,precursor cell,53445,0.59%,SLC9A1,1.813618761427859,0.10499373604925846,2256
colon,precursor cell,53445,0.34%,SLC4A2,1.691100554971481,0.07488569186535436,1293
colon,precursor cell,53445,0.24%,SLC4A3,1.7343822818516133,0.08552189184700087,922
colon,precursor cell,53445,0.77%,CA2,1.921235011672326,0.13143972241309024,2945
colon,precursor cell,53445,1.45%,CA9,2.0347652373353484,0.1593390293759938,5542
colon,precursor cell,53445,0.05%,CA4,2.001567939402526,0.15118101154455002,193
colon,precursor cell,53445,2.04%,SLC4A7,1.9079192114658043,0.1281674520088974,7808
colon,precursor cell,53445,1.98%,SLC4A4,1.9994441939225334,0.15065911504772403,7571
colon,precursor cell,53445,0.00%,SLC4A5,1.506702184677124,0.02957100402555863,2
colon,perivascular cell,5203,0.01%,SLC9A1,1.6809213675704657,0.07238422344780021,51
colon,perivascular cell,5203,0.02%,SLC4A2,1.685791900192482,0.07358112483596263,69
colon,perivascular cell,5203,0.00%,SLC4A3,1.6088937759399413,0.05468391608944727,5
colon,perivascular cell,5203,0.02%,CA2,1.7850500655500856,0.09797316675884227,73
colon,perivascular cell,5203,0.00%,CA9,1.5931224822998047,0.05080822430870262,4
colon,perivascular cell,5203,0.01%,CA4,1.9733330011367798,0.14424246099420737,32
